IPN,Part Number,Description,Value,Symbol,Footprint,Manufacturer,Manufacturer Part Number,Suplier URL,Manufacturer Alternative,MPN Alternative,Manufacturer Alternative 2,MPN Alternative 2,Capacitance,Tolerance,Voltage,Dielectric,ESR,Ripple,Package,Height,Polarized,TempRange,Lifecycle,RoHS,Datasheet,Created By,Created On,Approved By,Approved On,Revision,Comments,Cost_1,Cost_10,Cost_100,Cost_500,Cost_1000,Cost_2500,Cost_5000
IPN_C-????,C0805_330nF_50V_±10%_X7R,CAP CER 0.33UF 50V X7R 0805,330nF 50V (X7R),Capacitors:C,Capacitor_SMD:C_0805_2012Metric,KEMET,C0805C334K5RACTU,https://www.digikey.es/es/products/detail/kemet/C0805C334K5RACTU/2212621,,,,,330nF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0805_390nF_50V_±10%_X7R,CAP CER 0.39UF 50V X7R 0805,390nF 50V (X7R),Capacitors:C,Capacitor_SMD:C_0805_2012Metric,KEMET,C0805C394K5RACTU,https://www.digikey.es/es/products/detail/kemet/C0805C394K5RACTU/16818665,,,,,390nF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0402_470nF_6.3V_±10%_X5R,CAP CER 0.47UF 6.3V X5R 0402,470nF 6.3V (X5R),Capacitors:C,Capacitor_SMD:C_0402_1005Metric,KEMET,C0402C474K9PACTU,https://www.digikey.es/es/products/detail/kemet/C0402C474K9PACTU/1090804,,,,,470nF,±10%,6.3V,X5R,,,,,,-55°C ~ 85°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0402_470nF_6.3V_±10%_X7R,CAP CER 0.47UF 6.3V X7R 0402,470nF 6.3V (X7R),Capacitors:C,Capacitor_SMD:C_0402_1005Metric,KEMET,C0402C474K9RACTU,https://www.digikey.es/es/products/detail/kemet/C0402C474K9RACTU/14010160,,,,,470nF,±10%,6.3V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0805_470nF_50V_±10%_X7R,CAP CER 0.47UF 50V X7R 0805,470nF 50V (X7R),Capacitors:C,Capacitor_SMD:C_0805_2012Metric,KEMET,C0805C474K5RACTU,https://www.digikey.es/es/products/detail/kemet/C0805C474K5RACTU/2212887,,,,,470nF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_0.5pF_50V_±0.1pF_X8R,CAP CER 0.5PF 50V X8R 0603,0.5pF 50V (X8R),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0603C508B5HACTU,https://www.digikey.es/es/products/detail/kemet/C0603C508B5HACTU/7945640,,,,,0.5pF,±0.1pF,50V,X8R,,,,,,-55°C ~ 150°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0805_560nF_50V_±10%_X7R,CAP CER 0.56UF 50V X7R 0805,560nF 50V (X7R),Capacitors:C,Capacitor_SMD:C_0805_2012Metric,KEMET,C0805C564K5RACTU,https://www.digikey.es/es/products/detail/kemet/C0805C564K5RACTU/2213027,,,,,560nF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0805_680nF_50V_±10%_X7R,CAP CER 0.68UF 50V X7R 0805,680nF 50V (X7R),Capacitors:C,Capacitor_SMD:C_0805_2012Metric,KEMET,C0805C684K5RACTU,https://www.digikey.es/es/products/detail/kemet/C0805C684K5RACTU/2213137,,,,,680nF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0402_1uF_6.3V_±10%_X5R,CAP CER 1UF 6.3V X5R 0402,1uF 6.3V (X5R),Capacitors:C,Capacitor_SMD:C_0402_1005Metric,KEMET,C0402C105K9PACTU,https://www.digikey.es/es/products/detail/kemet/C0402C105K9PACTU/1090778,,,,,1uF,±10%,6.3V,X5R,,,,,,-55°C ~ 85°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0805_1uF_50V_±10%_X7R,CAP CER 1UF 50V X7R 0805,1uF 50V (X7R),Capacitors:C,Capacitor_SMD:C_0805_2012Metric,KEMET,C0805C105K5RACTU,https://www.digikey.es/es/products/detail/kemet/C0805C105K5RACTU/3317615,,,,,1uF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C1206_1uF_50V_±10%_X7R,CAP CER 1UF 50V X7R 1206,1uF 50V (X7R),Capacitors:C,Capacitor_SMD:C_1206_3216Metric,KEMET,C1206C105K5RACTU,https://www.digikey.es/es/products/detail/kemet/C1206C105K5RACTU/2215096,,,,,1uF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C1210_1uF_50V_±10%_X7R,CAP CER 1UF 50V X7R 1210,1uF 50V (X7R),Capacitors:C,Capacitor_SMD:C_1210_3225Metric,KEMET,C1210C105K5RACTU,https://www.digikey.es/es/products/detail/kemet/C1210C105K5RACTU/501978,,,,,1uF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C1812_1uF_50V_±10%_X7R,CAP CER 1UF 50V X7R 1812,1uF 50V (X7R),Capacitors:C,Capacitor_SMD:C_1812_4532Metric,KEMET,C1812C105K5RACTU,https://www.digikey.es/es/products/detail/kemet/C1812C105K5RACTU/721296,,,,,1uF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C1825_1uF_50V_±10%_X7R,CAP CER 1UF 50V X7R 1825,1uF 50V (X7R),Capacitors:C,Capacitor_SMD:C_1825_4564Metric,KEMET,C1825C105K5RACTU,https://www.digikey.es/es/products/detail/kemet/C1825C105K5RACTU/721301,,,,,1uF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C2220_1uF_50V_±10%_X7R,CAP CER 1UF 50V X7R 2220,1uF 50V (X7R),Capacitors:C,Capacitor_SMD:C_2220_5750Metric,KEMET,C2220C105K5RACTU,https://www.digikey.es/es/products/detail/kemet/C2220C105K5RACTU/2236179,,,,,1uF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C2025_1uF_50V_±10%_X7R,CAP CER 1UF 50V X7R 2225,1uF 50V (X7R),Capacitors:C,C2025,KEMET,C2225C105K5RACTU,https://www.digikey.es/es/products/detail/kemet/C2225C105K5RACTU/721304,,,,,1uF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_1.1pF_50V_±0.1pF_X8R,CAP CER 1.1PF 50V X8R 0603,1.1pF 50V (X8R),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0603C119B5HACTU,https://www.digikey.es/es/products/detail/kemet/C0603C119B5HACTU/7945643,,,,,1.1pF,±0.1pF,50V,X8R,,,,,,-55°C ~ 150°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_1.3pF_50V_±0.1pF_X8R,CAP CER 1.3PF 50V X8R 0603,1.3pF 50V (X8R),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0603C139B5HACTU,https://www.digikey.es/es/products/detail/kemet/C0603C139B5HACTU/7945645,,,,,1.3pF,±0.1pF,50V,X8R,,,,,,-55°C ~ 150°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C1206_1.5uF_50V_±10%_X7R,CAP CER 1.5UF 50V X7R 1206,1.5uF 50V (X7R),Capacitors:C,Capacitor_SMD:C_1206_3216Metric,KEMET,C1206C155K5RACTU,https://www.digikey.es/es/products/detail/kemet/C1206C155K5RACTU/6097248,,,,,1.5uF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C1210_1.5uF_50V_±10%_X7R,CAP CER 1.5UF 50V X7R 1210,1.5uF 50V (X7R),Capacitors:C,Capacitor_SMD:C_1210_3225Metric,KEMET,C1210C155K5RACTU,https://www.digikey.es/es/products/detail/kemet/C1210C155K5RACTU/2216592,,,,,1.5uF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C1812_1.5uF_50V_±10%_X7R,CAP CER 1.5UF 50V X7R 1812,1.5uF 50V (X7R),Capacitors:C,Capacitor_SMD:C_1812_4532Metric,KEMET,C1812C155K5RACTU,https://www.digikey.es/es/products/detail/kemet/C1812C155K5RACTU/7382312,,,,,1.5uF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C1825_1.5uF_50V_±10%_X7R,CAP CER 1.5UF 50V X7R 1825,1.5uF 50V (X7R),Capacitors:C,Capacitor_SMD:C_1825_4564Metric,KEMET,C1825C155K5RACTU,https://www.digikey.es/es/products/detail/kemet/C1825C155K5RACTU/2236037,,,,,1.5uF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_1.5pF_25V_±0.1pF_X8R,CAP CER 1.5PF 25V X8R 0603,1.5pF 25V (X8R),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0603C159B3HACTU,https://www.digikey.es/es/products/detail/kemet/C0603C159B3HACTU/7945620,,,,,1.5pF,±0.1pF,25V,X8R,,,,,,-55°C ~ 150°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_1.8pF_100V_±0.1pF_X8R,CAP CER 1.8PF 100V X8R 0603,1.8pF 100V (X8R),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0603C189B1HACTU,https://www.digikey.es/es/products/detail/kemet/C0603C189B1HACTU/7945674,,,,,1.8pF,±0.1pF,100V,X8R,,,,,,-55°C ~ 150°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C1210_10uF_50V_±10%_X7R,CAP CER 10UF 50V X7R 1210,10uF 50V (X7R),Capacitors:C,Capacitor_SMD:C_1210_3225Metric,KEMET,C1210C106K5RACTU,https://www.digikey.es/es/products/detail/kemet/C1210C106K5RACTU/4918882,,,,,10uF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C2220_10uF_50V_±10%_X7R,CAP CER 10UF 50V X7R 2220,10uF 50V (X7R),Capacitors:C,Capacitor_SMD:C_2220_5750Metric,KEMET,C2220C106K5RACTU,https://www.digikey.es/es/products/detail/kemet/C2220C106K5RACTU/2236183,,,,,10uF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0402_10pF_16V_±10%_C0G,CAP CER 10PF 16V C0G/NP0 0402,10pF 16V (C0G),Capacitors:C,Capacitor_SMD:C_0402_1005Metric,KEMET,C0402C100K4GACTU,https://www.digikey.es/es/products/detail/kemet/C0402C100K4GACTU/2196156,,,,,10pF,±10%,16V,C0G,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_10pF_50V_±10%_C0G,CAP CER 10PF 50V C0G/NP0 0603,10pF 50V (C0G),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0603C100K5GACTU,https://www.digikey.es/es/products/detail/kemet/C0603C100K5GACTU/2199657,,,,,10pF,±10%,50V,C0G,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_10pF_50V_±10%_X7R,CAP CER 10PF 50V X7R 0603,10pF 50V (X7R),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0603C100K5RACTU,https://www.digikey.es/es/products/detail/kemet/C0603C100K5RACTU/8572397,,,,,10pF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_10pF_25V_±5%_X8R,CAP CER 10PF 25V X8R 0603,10pF 25V (X8R),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0603C100J3HACTU,https://www.digikey.es/es/products/detail/kemet/C0603C100J3HACTU/7946556,,,,,10pF,±5%,25V,X8R,,,,,,-55°C ~ 150°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_10pF_50V_±20%_X8R,CAP CER 10PF 50V X8R 0603,10pF 50V (X8R),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0603C100M5HACTU,https://www.digikey.es/es/products/detail/kemet/C0603C100M5HACTU/7947121,,,,,10pF,±20%,50V,X8R,,,,,,-55°C ~ 150°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_10pF_100V_±2%_X8R,CAP CER 0603 10PF 100V ULTRA STA,10pF 100V (X8R),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0603C100G1HACAUTO,https://www.digikey.es/es/products/detail/kemet/C0603C100G1HACAUTO/7956778,,,,,10pF,±2%,100V,X8R,,,,,,-55°C ~ 150°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_10pF_25V_±1%_X8R,CAP CER 10PF 25V X8R 0603,10pF 25V (X8R),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0603C100F3HACTU,https://www.digikey.es/es/products/detail/kemet/C0603C100F3HACTU/7946030,,,,,10pF,±1%,25V,X8R,,,,,,-55°C ~ 150°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_10pF_100V_±5%_X8R,CAP CER 10PF 100V X8R 0603,10pF 100V (X8R),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0603C100J1HACTU,https://www.digikey.es/es/products/detail/kemet/C0603C100J1HACTU/7946634,,,,,10pF,±5%,100V,X8R,,,,,,-55°C ~ 150°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_10pF_50V_±10%_X8R,CAP CER 10PF 50V X8R 0603,10pF 50V (X8R),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0603C100K5HACTU,https://www.digikey.es/es/products/detail/kemet/C0603C100K5HACTU/7946858,,,,,10pF,±10%,50V,X8R,,,,,,-55°C ~ 150°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0805_10pF_50V_±10%_C0G,CAP CER 10PF 50V C0G/NP0 0805,10pF 50V (C0G),Capacitors:C,Capacitor_SMD:C_0805_2012Metric,KEMET,C0805C100K5GACTU,https://www.digikey.es/es/products/detail/kemet/C0805C100K5GACTU/2211620,,,,,10pF,±10%,50V,C0G,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0805_10pF_50V_±10%_X7R,CAP CER 10PF 50V X7R 0805,10pF 50V (X7R),Capacitors:C,Capacitor_SMD:C_0805_2012Metric,KEMET,C0805C100K5RACTU,https://www.digikey.es/es/products/detail/kemet/C0805C100K5RACTU/8572447,,,,,10pF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0402_100pF_16V_±10%_X7R,CAP CER 100PF 16V X7R 0402,100pF 16V (X7R),Capacitors:C,Capacitor_SMD:C_0402_1005Metric,KEMET,C0402C101K4RACTU,https://www.digikey.es/es/products/detail/kemet/C0402C101K4RACTU/7381981,,,,,100pF,±10%,16V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_100pF_50V_±10%_X7R,CAP CER 100PF 50V X7R 0603,100pF 50V (X7R),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0603C101K5RACTU,https://www.digikey.es/es/products/detail/kemet/C0603C101K5RACTU/2199684,,,,,100pF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_100pF_50V_±10%_C0G,CAP CER 100PF 50V C0G/NP0 0603,100pF 50V (C0G),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0603C101K5GACTU,https://www.digikey.es/es/products/detail/kemet/C0603C101K5GACTU/1850934,,,,,100pF,±10%,50V,C0G,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_100pF_50V_±10%_X7R,CAP CER 100PF 50V X7R 0603,100pF 50V (X7R),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0603C101K5RACAUTO,https://www.digikey.es/es/products/detail/kemet/C0603C101K5RACAUTO/6873863,,,,,100pF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_100pF_50V_±10%_C0G,CAP CER 100PF 50V C0G/NP0 0603,100pF 50V (C0G),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0603X101K5GACAUTO,https://www.digikey.es/es/products/detail/kemet/C0603X101K5GACAUTO/11676309,,,,,100pF,±10%,50V,C0G,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_100pF_50V_±10%_X8R,CAP CER 0603 100PF 50V ULTRA STA,100pF 50V (X8R),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0603C101K5HACAUTO,https://www.digikey.es/es/products/detail/kemet/C0603C101K5HACAUTO/7957285,,,,,100pF,±10%,50V,X8R,,,,,,-55°C ~ 150°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_100pF_100V_±5%_X8R,CAP CER 0603 100PF 100V ULTRA ST,100pF 100V (X8R),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0603C101J1HACAUTO,https://www.digikey.es/es/products/detail/kemet/C0603C101J1HACAUTO/7943622,,,,,100pF,±5%,100V,X8R,,,,,,-55°C ~ 150°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_100pF_100V_±10%_X8R,CAP CER 100PF 100V X8R 0603,100pF 100V (X8R),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0603C101K1HACTU,https://www.digikey.es/es/products/detail/kemet/C0603C101K1HACTU/7946921,,,,,100pF,±10%,100V,X8R,,,,,,-55°C ~ 150°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_100pF_50V_±1%_X8R,CAP CER 100PF 50V X8R 0603,100pF 50V (X8R),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0603C101F5HACTU,https://www.digikey.es/es/products/detail/kemet/C0603C101F5HACTU/7946093,,,,,100pF,±1%,50V,X8R,,,,,,-55°C ~ 150°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_100pF_50V_±20%_X8R,CAP CER 100PF 50V X8R 0603,100pF 50V (X8R),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0603C101M5HACTU,https://www.digikey.es/es/products/detail/kemet/C0603C101M5HACTU/7947145,,,,,100pF,±20%,50V,X8R,,,,,,-55°C ~ 150°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_100pF_25V_±20%_X8R,CAP CER 100PF 25V X8R 0603,100pF 25V (X8R),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0603C101M3HACTU,https://www.digikey.es/es/products/detail/kemet/C0603C101M3HACTU/7947106,,,,,100pF,±20%,25V,X8R,,,,,,-55°C ~ 150°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_100pF_50V_±5%_X8R,CAP CER 100PF 50V X8R 0603,100pF 50V (X8R),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0603C101J5HACTU,https://www.digikey.es/es/products/detail/kemet/C0603C101J5HACTU/7946619,,,,,100pF,±5%,50V,X8R,,,,,,-55°C ~ 150°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_100pF_25V_±2%_X8R,CAP CER 100PF 25V X8R 0603,100pF 25V (X8R),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0603C101G3HACTU,https://www.digikey.es/es/products/detail/kemet/C0603C101G3HACTU/7946317,,,,,100pF,±2%,25V,X8R,,,,,,-55°C ~ 150°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_100pF_100V_±2%_X8R,CAP CER 100PF 100V X8R 0603,100pF 100V (X8R),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0603C101G1HACTU,https://www.digikey.es/es/products/detail/kemet/C0603C101G1HACTU/7946395,,,,,100pF,±2%,100V,X8R,,,,,,-55°C ~ 150°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_100pF_50V_±5%_X8G,CAP CER 100PF 50V X8G 0603,100pF 50V (X8G),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0603C101J5TACAUTO,https://www.digikey.es/es/products/detail/kemet/C0603C101J5TACAUTO/18172915,,,,,100pF,±5%,50V,X8G,,,,,,-55°C ~ 150°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_100pF_100V_±5%_X8R,CAP CER 0603 100PF 100V ULTRA ST,100pF 100V (X8R),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0603X101J1HACAUTO,https://www.digikey.es/es/products/detail/kemet/C0603X101J1HACAUTO/8324452,,,,,100pF,±5%,100V,X8R,,,,,,-55°C ~ 150°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_100pF_6.3V_±10%_X7R,CAP CER 100PF 6.3V X7R 0402,100pF 6.3V (X7R),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0402C101K9RACTU,https://www.digikey.es/es/products/detail/kemet/C0402C101K9RACTU/18175572,,,,,100pF,±10%,6.3V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0805_100pF_50V_±10%_C0G,CAP CER 100PF 50V C0G/NP0 0805,100pF 50V (C0G),Capacitors:C,Capacitor_SMD:C_0805_2012Metric,KEMET,C0805C101K5GACTU,https://www.digikey.es/es/products/detail/kemet/C0805C101K5GACTU/411120,,,,,100pF,±10%,50V,C0G,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0805_100pF_50V_±10%_X7R,CAP CER 100PF 50V X7R 0805,100pF 50V (X7R),Capacitors:C,Capacitor_SMD:C_0805_2012Metric,KEMET,C0805C101K5RACTU,https://www.digikey.es/es/products/detail/kemet/C0805C101K5RACTU/2211649,,,,,100pF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0402_1nF_16V_±10%_X7R,CAP CER 1000PF 16V X7R 0402,1nF 16V (X7R),Capacitors:C,Capacitor_SMD:C_0402_1005Metric,KEMET,C0402C102K4RACTU,https://www.digikey.es/es/products/detail/kemet/C0402C102K4RACTU/2196199,,,,,1nF,±10%,16V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_1nF_50V_±10%_X7R,CAP CER 1000PF 50V X7R 0603,1nF 50V (X7R),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0603C102K5RACTU,https://www.digikey.es/es/products/detail/kemet/C0603C102K5RACTU/411081,,,,,1nF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_1nF_50V_±10%_C0G,CAP CER 1000PF 50V C0G/NP0 0603,1nF 50V (C0G),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0603C102K5GACTU,https://www.digikey.es/es/products/detail/kemet/C0603C102K5GACTU/2199723,,,,,1nF,±10%,50V,C0G,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_1nF_50V_±10%_X8R,CAP CER 1000PF 50V X8R 0603,1nF 50V (X8R),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0603C102K5HACTU,https://www.digikey.es/es/products/detail/kemet/C0603C102K5HACTU/2209293,,,,,1nF,±10%,50V,X8R,,,,,,-55°C ~ 150°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_1nF_100V_±5%_X8R,CAP CER 1000PF 100V X8R 0603,1nF 100V (X8R),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0603C102J1HACAUTO,https://www.digikey.es/es/products/detail/kemet/C0603C102J1HACAUTO/7516207,,,,,1nF,±5%,100V,X8R,,,,,,-55°C ~ 150°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_1nF_50V_±5%_X8R,CAP CER 1000PF 50V X8R 0603,1nF 50V (X8R),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0603C102J5HACTU,https://www.digikey.es/es/products/detail/kemet/C0603C102J5HACTU/3737123,,,,,1nF,±5%,50V,X8R,,,,,,-55°C ~ 150°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_1nF_100V_±10%_X8R,CAP CER 1000PF 100V X8R 0603,1nF 100V (X8R),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0603C102K1HACAUTO,https://www.digikey.es/es/products/detail/kemet/C0603C102K1HACAUTO/9343283,,,,,1nF,±10%,100V,X8R,,,,,,-55°C ~ 150°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0603_1nF_200V_±5%_X8G,CAP CERM 1000PF 200V,1nF 200V (X8G),Capacitors:C,Capacitor_SMD:C_0603_1608Metric,KEMET,C0603C102J2TACAUTO,https://www.digikey.es/es/products/detail/kemet/C0603C102J2TACAUTO/26657618,,,,,1nF,±5%,200V,X8G,,,,,,-55°C ~ 150°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0402_1nF_6.3V_±10%_X7R,CAP CER 1000PF 6.3V X7R 0402,1nF 6.3V (X7R),Capacitors:C,Capacitor_SMD:C_0402_1005Metric,KEMET,C0402C102K9RACTU,https://www.digikey.es/es/products/detail/kemet/C0402C102K9RACTU/2196206,,,,,1nF,±10%,6.3V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
IPN_C-????,C0805_1nF_50V_±10%_X7R,CAP CER 1000PF 50V X7R 0805,1nF 50V (X7R),Capacitors:C,Capacitor_SMD:C_0805_2012Metric,KEMET,C0805C102K5RACTU,https://www.digikey.es/es/products/detail/kemet/C0805C102K5RACTU/411146,,,,,1nF,±10%,50V,X7R,,,,,,-55°C ~ 125°C,Activo,,,AMR,22/08/2026,,,,,,,,,,,
